"order_id","order_date","quantity","customer_id","name","email","phone","address","birthdate","product_id","name (Right)","category","price","stock"
161,"2023-12-24",10,163,"Debra Ward","Debra@default.com",123456789,"7393 Fernandez Brook Apt. 424, East Tricia, OK 47680","1984-01-10",59,"Local","Books",216.71,370
162,"2023-09-14",10,319,"Dr. Alex Johnson","Dr.@default.com",123456789,"1428 Kimberly Knolls Apt. 984, Mackenziechester, UT 02828","1988-08-08",55,"Direction","Clothing",320.37,501
163,"2024-02-12",5,565,"Elizabeth Murphy","Elizabeth@default.com",123456789,"3357 Carpenter Parkway Suite 197, West Jameshaven, GA 17793","1955-07-19",255,"House","Clothing",220.74,231
164,"2024-03-07",10,15,"Gregory Jones","Gregory@default.com",123456789,"9623 Angela Curve Suite 785, North Keith, NH 05848","2007-06-30",102,"Anyone","Beauty",156.07,29
165,"2025-03-07",4,566,"Karen Mccoy","Karen@default.com",123456789,"888 Pierce Manors Suite 357, Port Richardtown, TX 03912","1988-05-23",103,"Lay","Beauty",398.7,506
166,"2023-10-05",9,418,"Michael Clark","Michael@default.com",123456789,"635 Ronnie Crest, Lake David, HI 43912","1990-09-25",135,"May","Books",372.27,728
167,"2024-09-06",8,96,"Jonathan Hardin","Jonathan@default.com",123456789,"Unit 3509 Box 0763, DPO AE 08877","1970-07-17",268,"Name","Books",323.16,635
168,"2024-08-01",5,231,"Randy Terry","Randy@default.com",123456789,"69991 Mendez Haven Suite 840, Port Robertport, NC 36940","1956-07-23",104,"These","Books",117.66,871
169,"2025-04-08",4,862,"Melissa Brown","Melissa@default.com",123456789,"315 Hernandez Island, Huffmanton, CA 83261","1995-08-19",184,"Remember","Home",316.73,778
170,"2024-09-18",1,935,"Lisa Page","Lisa@default.com",123456789,"99239 Campbell Run, South Stephaniebury, OR 66246","1970-12-13",210,"Radio","Books",254.87,889
171,"2023-08-07",3,117,"Robert Mcbride","Robert@default.com",123456789,"89029 Megan Corners Apt. 970, New Mark, GA 79796","1969-07-21",152,"Television","Beauty",340.27,543
172,"2024-12-09",8,473,"Katherine Smith","Katherine@default.com",123456789,"1760 Mario Motorway, Georgeberg, TX 30805","1961-12-29",83,"Concern","Books",432.98,606
173,"2023-09-08",2,970,"Alexis Braun","Alexis@default.com",123456789,"Unit 4290 Box 6060, DPO AP 72904","1990-04-06",21,"Admit","Clothing",136.27,732
174,"2025-05-11",7,121,"Christine Hoffman","Christine@default.com",368165837,"22891 Kimberly Canyon Apt. 359, Johnville, CO 50105","1983-07-18",281,"East","Electronics",14.59,83
175,"2023-12-25",10,664,"Justin Santos","Justin@default.com",123456789,"2365 Todd Extensions Suite 150, South Darrenborough, MN 30924","1962-09-10",255,"House","Clothing",220.74,231
176,"2023-09-14",4,853,"Logan Burke","Logan@default.com",123456789,"367 Kathryn Lock Apt. 230, Lake Danielville, ME 68317","1965-08-04",107,"Seek","Beauty",167.49,499
177,"2024-03-01",9,158,"Michael Moody","Michael@default.com",123456789,"07227 Paul Mill Apt. 735, Jayside, KS 90196","2000-08-25",247,"Fast","Home",427.46,121
178,"2024-10-18",6,511,"Kristopher Lynch","Kristopher@default.com",123456789,"178 Ellis Canyon Suite 130, Fletcherside, UT 99579","1967-08-23",170,"Create","Beauty",260.15,760
179,"2024-06-01",10,956,"James Hubbard","James@default.com",123456789,"116 Hill Fords Apt. 114, Amyshire, WY 94651","2000-10-18",121,"Station","Electronics",58.66,529
180,"2025-04-05",8,734,"Angela Stewart","Angela@default.com",123456789,"01832 Hudson Key Apt. 103, Williamston, ND 79458","1955-06-30",2,"Reduce","Electronics",311.59,735
181,"2025-07-10",8,299,"Dr. Daniel Edwards","Dr.@default.com",123456789,"Unit 7753 Box 5087, DPO AE 67455","1990-02-20",7,"Resource","Electronics",106.11,987
182,"2025-04-07",8,522,"Natalie Simmons","Natalie@default.com",123456789,"0444 Peterson Valleys, South Matthewville, NJ 02598","1971-07-23",46,"Couple","Beauty",135.67,379
183,"2024-10-11",10,723,"Brittany Vega","Brittany@default.com",123456789,"10139 Reyes Lodge, Evansfort, ID 63679","1999-06-11",57,"Remain","Electronics",371.91,443
184,"2024-11-06",1,280,"Ashley Monroe","Ashley@default.com",123456789,"78211 Suarez Mission Suite 603, Brookston, GA 31492","1996-08-22",294,"Security","Electronics",336.38,298
185,"2024-12-06",2,426,"Kelly Wagner","Kelly@default.com",123456789,"1189 Shawn Landing, Jesseville, MD 29511","1987-10-11",253,"Our","Electronics",114.17,809
186,"2024-03-22",5,855,"Wendy Ortega","Wendy@default.com",123456789,"94094 Christine Fall, South Eric, SC 86617","1995-06-28",77,"Drug","Clothing",391.16,793
187,"2025-03-20",8,495,"Daniel Brady","Daniel@default.com",123456789,"PSC 5630, Box 8595, APO AP 73662","1964-05-27",47,"Population","Electronics",246.82,70
188,"2025-06-23",6,484,"Joseph Ortiz","Joseph@default.com",123456789,"90092 Sanders Ridge, New Connie, DE 71939","1988-11-27",262,"Doctor","Clothing",68.18,304
189,"2025-03-29",5,250,"Christopher Parks","Christopher@default.com",123456789,"449 Campbell Forges Apt. 487, Courtneymouth, IA 69191","1968-02-27",39,"Person","Electronics",57.98,579
190,"2024-06-23",7,468,"Juan Aguilar","Juan@default.com",123456789,"468 Christopher Rapid Suite 262, West Marcusfurt, TX 29293","1962-08-20",52,"Blood","Beauty",141.96,869
191,"2025-04-26",10,565,"Elizabeth Murphy","Elizabeth@default.com",123456789,"3357 Carpenter Parkway Suite 197, West Jameshaven, GA 17793","1955-07-19",132,"Bring","Books",463.16,707
192,"2024-11-26",3,149,"Thomas Smith","Thomas@default.com",123456789,"1182 Conner Road Suite 377, Matthewberg, DC 30201","1989-12-21",119,"Research","Home",481.45,569
193,"2024-01-17",7,393,"Mr. Matthew Jackson","Mr.@default.com",123456789,"007 Harrison Overpass Suite 144, New Marissashire, MT 76280","1984-05-01",234,"Begin","Electronics",273.59,75
194,"2023-10-30",4,196,"Kathryn Wells","Kathryn@default.com",123456789,"9405 Lucas Haven Apt. 457, Jenniferland, ID 14862","1956-05-09",152,"Television","Beauty",340.27,543
195,"2025-02-09",3,944,"Courtney Clark","Courtney@default.com",123456789,"2759 Samantha Meadows, Ericburgh, VT 37184","1956-09-11",136,"Close","Home",336.96,502
196,"2024-10-30",10,614,"Meagan Cunningham","Meagan@default.com",123456789,"132 Michael Manor, Shepherdtown, MN 10271","1963-03-07",238,"Form","Beauty",452.9,54
197,"2025-07-18",7,521,"Michael Todd","Michael@default.com",123456789,"96008 Heidi Flats, North Brenda, KY 28940","1994-06-11",26,"Nearly","Beauty",83.08,850
198,"2024-09-21",8,765,"Matthew Rodriguez","Matthew@default.com",123456789,"386 Manning Valley Suite 898, East Edward, IL 19985","1960-09-12",52,"Blood","Beauty",141.96,869
199,"2024-12-15",7,901,"Joseph Woods","Joseph@default.com",123456789,"9233 Angela Parkway Apt. 600, Lake Aaron, MI 32779","1975-08-18",90,"Turn","Electronics",465.75,88
200,"2025-03-06",3,140,"Ross Gibson","Ross@default.com",123456789,"69378 Maxwell Inlet Apt. 609, Lake Patricia, KS 20156","1958-06-14",21,"Admit","Clothing",136.27,732
201,"2023-08-31",10,885,"Norman Stafford","Norman@default.com",123456789,"29192 Thomas Station Suite 295, South Jessicahaven, WY 47988","1984-06-15",149,"Red","Clothing",68.01,377
202,"2023-08-16",2,72,"Michael Duncan","Michael@default.com",123456789,"5782 Michael Roads Suite 375, South Danielport, AL 66025","1996-12-20",185,"Team","Books",101.25,537
203,"2025-07-08",7,283,"James Murphy","James@default.com",123456789,"PSC 9532, Box 7457, APO AE 79118","1969-05-01",161,"These","Books",329.08,277
204,"2024-08-04",1,792,"Ashley Young","Ashley@default.com",123456789,"2243 Jennifer Dale Suite 944, West Robertburgh, DE 28921","1987-03-30",219,"Natural","Home",384.08,490
205,"2024-04-25",4,809,"Dr. Colleen Baker","Dr.@default.com",123456789,"65571 Fred Plaza, Karentown, CA 86692","1968-06-13",60,"Low","Electronics",9.79,650
206,"2025-02-24",3,875,"Gregory Martin","Gregory@default.com",123456789,"424 King Plaza Apt. 070, Morrisstad, AK 15543","1988-05-28",49,"Factor","Electronics",423.82,663
207,"2023-07-21",5,425,"Daniel Adams","Daniel@default.com",123456789,"5114 Melissa Mountain Apt. 120, Jenkinsfurt, NV 58180","1991-05-17",24,"Go","Clothing",440.24,606
208,"2025-03-14",9,349,"Rebecca Cabrera","Rebecca@default.com",123456789,"980 Herrera Village Suite 894, Lake Jenniferton, MI 81051","1962-06-15",5,"Land","Clothing",263.78,838
209,"2024-02-24",5,957,"Caitlin Maxwell","Caitlin@default.com",123456789,"259 Gary Grove, East Jill, IA 74551","1958-10-15",71,"Letter","Books",399.08,666
210,"2023-12-30",2,807,"Andrew Cooper","Andrew@default.com",123456789,"53036 Smith Circles Apt. 523, Pruittchester, MO 14067","1998-02-09",88,"Money","Home",369.6,850
211,"2024-01-27",4,520,"Kyle Hudson","Kyle@default.com",123456789,"94177 Erik Point, Curryborough, WV 96724","2003-02-23",169,"This","Electronics",46.97,122
212,"2025-03-06",8,274,"Matthew Padilla","Matthew@default.com",123456789,"Unit 6047 Box 9463, DPO AP 51064","1988-10-10",184,"Remember","Home",316.73,778
213,"2025-02-16",7,841,"Steven Durham","Steven@default.com",123456789,"58952 Christopher Field Apt. 346, West Theresaton, RI 45174","1981-12-26",225,"Style","Books",139.5,258
214,"2023-12-23",9,3,"Stacey Gomez","Stacey@default.com",123456789,"714 Collins Brooks Suite 328, Lake Wendyberg, ID 16938","2007-02-24",138,"Watch","Home",39.64,811
215,"2025-05-24",2,290,"James Johnson","James@default.com",123456789,"8074 Russell Lodge Apt. 541, East Jeffreyborough, WY 05055","2001-12-05",48,"Article","Home",453.14,518
216,"2024-12-16",6,744,"Christy Steele","Christy@default.com",123456789,"6081 Downs Street Suite 574, Tuckerside, CA 15240","2007-06-03",191,"Source","Clothing",376.73,303
217,"2025-04-30",2,306,"Dawn Ramirez","Dawn@default.com",123456789,"653 Juan Wall Apt. 011, Courtneyton, NY 12561","1960-09-27",176,"Body","Books",116.2,196
218,"2024-12-24",2,858,"Cynthia Mclean","Cynthia@default.com",123456789,"USCGC Aguirre, FPO AA 54700","2006-10-24",94,"Walk","Clothing",137.07,249
219,"2023-09-09",9,602,"Angel Flores","Angel@default.com",123456789,"2783 Natasha Extension, North Annetteville, DC 51609","1982-10-16",59,"Local","Books",216.71,370
220,"2024-08-13",6,594,"John Combs","John@default.com",123456789,"497 Richard Neck Apt. 330, New Karen, MN 59552","1964-10-26",206,"Business","Books",475.27,714
221,"2024-08-22",7,676,"Melissa Watts","Melissa@default.com",123456789,"055 Ramsey Gardens, Lake Caroline, ME 24450","1965-10-30",205,"Seem","Electronics",299.75,299
222,"2024-08-30",8,502,"Eileen Nelson MD","Eileen@default.com",123456789,"052 Elizabeth Isle Suite 726, North Jasonland, GA 75098","1986-07-08",234,"Begin","Electronics",273.59,75
223,"2024-01-20",3,887,"Samuel Lara","Samuel@default.com",123456789,"226 Timothy Mill, Mercerbury, UT 42487","2005-07-05",140,"And","Books",168.45,95
224,"2024-05-02",5,153,"Troy Conner","Troy@default.com",123456789,"9237 Simmons Ramp, Davidfort, CT 06815","1969-07-12",198,"Learn","Beauty",29.86,546
225,"2024-01-17",4,458,"Nicholas Mathis","Nicholas@default.com",123456789,"142 Sandra Glens, Molinamouth, NH 48842","1971-04-22",245,"Herself","Clothing",179.12,87
226,"2024-08-16",9,552,"Carl Johnston","Carl@default.com",123456789,"112 Lisa Mission Apt. 823, East Sarafurt, WI 48949","1970-05-11",216,"Among","Beauty",133.3,587
227,"2023-07-22",1,496,"David Jones","David@default.com",123456789,"4470 Marissa Corner Suite 710, West Cory, WV 24196","1992-05-26",86,"Deal","Electronics",441.3,872
228,"2025-05-14",8,354,"Laura Porter","Laura@default.com",123456789,"33612 Barnes Neck Apt. 775, Saundersburgh, NE 47607","1992-01-30",58,"Lead","Clothing",278.08,983
229,"2024-05-26",1,341,"Veronica Henson","Veronica@default.com",123456789,"74988 Garcia Rue Suite 858, Lake Vanessaside, WA 41435","1999-04-28",68,"Do","Books",68.09,751
230,"2024-12-12",2,566,"Karen Mccoy","Karen@default.com",123456789,"888 Pierce Manors Suite 357, Port Richardtown, TX 03912","1988-05-23",31,"Cell","Books",328.72,791
231,"2024-02-20",8,782,"Adam Gilbert","Adam@default.com",123456789,"51683 Daniel Ports, North Carolinechester, OR 67525","1979-01-19",82,"Question","Clothing",465.29,748
232,"2025-01-03",7,557,"Lisa Gonzalez","Lisa@default.com",123456789,"05673 Blackburn Island Apt. 271, Samuelland, MD 23116","1995-10-30",54,"Thousand","Beauty",386.7,842
233,"2024-05-12",6,387,"Kristina Barr","Kristina@default.com",123456789,"101 Teresa Greens, East Ashleyport, KS 94120","1981-08-10",214,"Professor","Clothing",373.11,893
234,"2025-02-24",7,467,"Christopher Harris","Christopher@default.com",123456789,"PSC 6832, Box 6265, APO AA 93201","1958-06-18",248,"Tax","Beauty",476.95,571
235,"2024-04-22",4,956,"James Hubbard","James@default.com",123456789,"116 Hill Fords Apt. 114, Amyshire, WY 94651","2000-10-18",292,"With","Electronics",80.43,608
236,"2024-09-06",7,330,"Raymond Medina","Raymond@default.com",123456789,"75964 Daniel Dam Apt. 397, Ericfurt, KY 57691","1980-03-04",225,"Style","Books",139.5,258
237,"2023-11-02",1,891,"Jerry Mendez","Jerry@default.com",867836113,"2432 Jeremy Islands, Howardport, IL 67246","1988-02-19",93,"Happy","Books",406.32,461
238,"2025-06-08",1,194,"Andrew Osborne","Andrew@default.com",123456789,"84284 James Knolls Apt. 915, West Amy, NY 08249","1985-09-24",195,"Stage","Beauty",92.06,309
239,"2024-08-13",5,715,"David Johnson","David@default.com",123456789,"733 Kevin Roads Suite 415, North Eric, CO 10452","2000-10-09",184,"Remember","Home",316.73,778
240,"2025-07-16",2,245,"Justin Cain","Justin@default.com",123456789,"82448 Mary Landing, Phillipshaven, LA 21307","1969-06-29",15,"Source","Clothing",40.91,693
241,"2024-06-19",3,586,"Christopher Cochran","Christopher@default.com",123456789,"PSC 2300, Box 8945, APO AE 41070","1960-05-16",67,"Among","Clothing",78.31,180
242,"2024-12-23",6,393,"Mr. Matthew Jackson","Mr.@default.com",123456789,"007 Harrison Overpass Suite 144, New Marissashire, MT 76280","1984-05-01",248,"Tax","Beauty",476.95,571
243,"2023-09-19",8,240,"Joseph Fowler","Joseph@default.com",123456789,"918 Wilson Square, Vickieton, ND 52084","2006-01-31",250,"Skin","Electronics",375.02,426
244,"2023-12-26",8,877,"Donna Conley","Donna@default.com",549070548,"243 Kim Springs, East Gabriella, PA 91666","1992-08-31",58,"Lead","Clothing",278.08,983
245,"2025-03-29",8,795,"Daniel Bradley","Daniel@default.com",123456789,"PSC 5668, Box 5483, APO AA 47230","1998-08-01",211,"Far","Home",416.13,770
246,"2024-10-19",2,421,"Dr. Jacob Gaines","Dr.@default.com",123456789,"139 Jerry Brooks, New Lanceport, CT 97824","1967-05-18",226,"Thing","Home",163.26,963
247,"2023-08-15",2,45,"Julie Perez","Julie@default.com",123456789,"83980 Cassandra Overpass, South Scottburgh, GA 49697","1968-02-20",24,"Go","Clothing",440.24,606
248,"2024-12-22",9,326,"Jacob White","Jacob@default.com",123456789,"76718 Eric Rapids, New Theresa, CO 47436","1973-06-30",33,"Garden","Clothing",409.47,870
249,"2025-01-16",4,763,"Douglas Briggs","Douglas@default.com",123456789,"70660 Carrie Viaduct, New Samuelfort, SC 65853","1971-08-18",134,"Choose","Electronics",361.12,661
250,"2025-02-11",8,485,"Mary Hudson","Mary@default.com",123456789,"6864 Joshua Estate, Port Derek, TX 21870","1957-02-26",161,"These","Books",329.08,277
251,"2023-08-10",3,723,"Brittany Vega","Brittany@default.com",123456789,"10139 Reyes Lodge, Evansfort, ID 63679","1999-06-11",7,"Resource","Electronics",106.11,987
252,"2025-05-23",8,936,"Kelly Brown","Kelly@default.com",123456789,"364 Hardy Throughway Apt. 146, Molinaburgh, NY 75216","1958-11-07",269,"Author","Home",72.17,61
253,"2023-12-06",5,831,"Tracy Fuller","Tracy@default.com",382018152,"3269 Weber Lake Apt. 394, Lake Lancetown, MI 06811","1970-01-11",296,"Third","Home",112.89,237
254,"2024-11-10",3,391,"Jessica Garcia","Jessica@default.com",123456789,"83726 Castillo Forest Suite 434, West Carlshire, OR 78795","1996-10-15",290,"Degree","Electronics",103.68,461
255,"2023-11-15",3,396,"Brandon Burns","Brandon@default.com",123456789,"46876 Timothy Bridge Suite 195, Taylorton, WI 31195","1969-08-06",115,"We","Electronics",469.92,610
256,"2025-07-18",1,680,"Eric Brown","Eric@default.com",123456789,"5259 Connie Avenue Suite 803, New Peter, NH 70489","1970-03-27",174,"Owner","Beauty",376.81,706
257,"2024-07-06",10,812,"Linda Montgomery","Linda@default.com",123456789,"PSC 5621, Box 5713, APO AA 58551","2003-01-30",266,"Notice","Books",284.37,312
258,"2024-12-31",2,841,"Steven Durham","Steven@default.com",123456789,"58952 Christopher Field Apt. 346, West Theresaton, RI 45174","1981-12-26",268,"Name","Books",323.16,635
259,"2024-08-13",3,668,"Linda Young","Linda@default.com",123456789,"6077 Woodard Unions Suite 033, Reneebury, CA 13652","1967-11-21",49,"Factor","Electronics",423.82,663
260,"2023-12-02",5,156,"Luis Garcia","Luis@default.com",123456789,"763 Johnson Views Apt. 047, Hernandezstad, OH 66382","2005-03-22",222,"Newspaper","Electronics",140.93,188
261,"2023-08-09",2,508,"Gary Mckenzie","Gary@default.com",123456789,"529 Robert View Apt. 974, West Danielle, MA 18889","1975-04-29",128,"Necessary","Beauty",290.41,500
262,"2025-01-06",9,988,"Nicholas Sanchez","Nicholas@default.com",123456789,"03476 Hill Falls, East Michaelborough, RI 67055","1985-06-21",247,"Fast","Home",427.46,121
263,"2024-09-15",7,38,"Daniel Cole","Daniel@default.com",123456789,"860 Danny Turnpike Suite 938, North Margaretland, MA 92126","1958-09-09",178,"Control","Beauty",17.09,756
264,"2023-11-28",3,130,"Ruben Wright","Ruben@default.com",123456789,"PSC 3036, Box 5282, APO AE 32743","1966-06-12",198,"Learn","Beauty",29.86,546
265,"2023-10-25",2,515,"Sandra Sanchez","Sandra@default.com",123456789,"10072 Lucas Valleys, Thomaston, VT 17162","1959-12-09",77,"Drug","Clothing",391.16,793
266,"2025-03-28",1,989,"Michelle Thornton","Michelle@default.com",123456789,"USNS Buck, FPO AE 75176","1990-02-01",286,"Recently","Beauty",391.71,76
267,"2025-03-11",5,605,"Xavier Alvarez","Xavier@default.com",123456789,"Unit 6526 Box 0163, DPO AP 14169","1995-08-16",28,"Cup","Electronics",353.25,248
268,"2024-06-05",3,340,"Jeffrey Sanchez","Jeffrey@default.com",123456789,"578 Michael Course Suite 007, South Sandra, MI 80106","1973-08-16",6,"Article","Clothing",467.68,167
269,"2024-09-23",8,891,"Jerry Mendez","Jerry@default.com",867836113,"2432 Jeremy Islands, Howardport, IL 67246","1988-02-19",81,"Seat","Beauty",81.5,845
270,"2025-06-08",6,103,"George Prince","George@default.com",123456789,"3625 Michael Stream Suite 885, Crossland, OH 73469","1965-01-21",259,"Their","Clothing",205.14,461
271,"2024-01-03",3,896,"Raymond Griffith","Raymond@default.com",123456789,"82462 Davis Road, Garyfurt, TX 67164","1990-05-24",241,"Finally","Home",429.08,830
272,"2025-07-12",4,866,"Maria George","Maria@default.com",123456789,"6593 Estrada Place Apt. 827, North Nicole, UT 67689","1989-02-08",254,"Establish","Clothing",113.61,633
273,"2024-09-02",1,451,"Meghan Rubio","Meghan@default.com",123456789,"USCGC Morris, FPO AE 26068","1989-05-06",85,"Remember","Clothing",406.33,330
274,"2024-06-17",9,103,"George Prince","George@default.com",123456789,"3625 Michael Stream Suite 885, Crossland, OH 73469","1965-01-21",39,"Person","Electronics",57.98,579
