"order_id","quantity","order_date","year_of_order","customer_id","name","email","gender","birthdate","category","year_of_birthdate","age_customer","group age","product_id","product_name","category (Right)","price","cost","margin_price_cost","payment_method","payment_status","payment_date","payment_method (#1)","shipping_date","shipping_fee","shipping_status","rating","comment","rating_language","revenue","profit","product profit"
"ORD10078",4,"2024-12-17",2024,"CUST1368","Renee Bruce","xgriffin@yahoo.com","Female","1974-07-30","Regular",1974,51,"Group 30 - 60","PROD1027","Son","Beauty",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-12-20","Card","2024-12-19",10.19,"Cancelled",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD10079",4,"2023-04-28",2023,"CUST1093","Christina Walters","yjackson@yahoo.com","Other","1958-04-03","Loyal",1958,67,"Group 60","PROD1007","Physical","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-04-28","Card","2023-04-29",5.89,"Delayed",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD10080",4,"2024-04-29",2024,"CUST1485","Jonathan Glass Md","amandalopez@sandoval.net","Female","1998-12-31","New",1998,27,"Group 18 - 30","PROD1001","Remember","Clothing",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-04-29","Card","2024-05-03",3.83,"Cancelled",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD10081",5,"2024-08-23",2024,"CUST1434","Ashley Wise","kgarcia@lewis.info","Female","1966-09-18","Loyal",1966,59,"Group 30 - 60","PROD1040","New","Clothing",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-08-23","Card","2024-08-24",3.4,"Delayed",4,"Enjoy west human woman whom among often either base.","Good",496.59999999999997,164.3,32.86
"ORD10082",4,"2024-10-27",2024,"CUST1061","Gerald Hensley","xrice@stark.com","Male","1962-03-14","VIP",1962,63,"Group 60","PROD1045","Determine","Books",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-10-30","Bank","2024-10-30",6.71,"Cancelled",3,"Area couple world feel sure me.","Average",397.28,131.44,32.86
"ORD10083",1,"2024-11-09",2024,"CUST1440","Jeremy Mitchell","jeremy54@adams.info","Female","1975-08-10","Loyal",1975,50,"Group 30 - 60","PROD1021","Future","Electronics",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-11-11","Card","2024-11-13",2.13,"Delayed",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD10084",4,"2024-04-12",2024,"CUST1193","Angelica Keith","jeffreyblack@finley.info","Male","1980-11-21","Regular",1980,45,"Group 30 - 60","PROD1040","New","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-04-16","Bank","2024-04-14",11.7,"Cancelled",4,"Person term drug product nearly person concern line discussion.","Good",397.28,131.44,32.86
"ORD10085",3,"2023-06-10",2023,"CUST1334","Dana Martinez","vaughnkenneth@johnson.net","Other","1993-06-18","New",1993,32,"Group 30 - 60","PROD1015","Here","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-06-14","Cash","2023-06-13",9.93,"Shipped",4,"Movement company choose effect great describe because home allow machine late.","Good",297.96,98.57999999999998,32.86
"ORD10086",3,"2023-09-27",2023,"CUST1202","Elizabeth Perkins","kjones@graham.com","Male","1963-11-19","Regular",1963,62,"Group 60","PROD1028","Late","Electronics",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-09-30","Card","2023-09-28",16.3,"Shipped",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD10087",3,"2023-02-25",2023,"CUST1391","Laura Mckinney","thompsonrachel@williams.com","Other","1956-03-28","New",1956,69,"Group 60","PROD1048","Boy","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-02-25","Cash","2023-03-02",10.54,"Cancelled",2,"Contain serve year right character campaign.","Bad",297.96,98.57999999999998,32.86
"ORD10088",5,"2023-08-16",2023,"CUST1025","Judy Baker","pharper@hotmail.com","Male","2005-04-05","New",2005,20,"Group 18 - 30","PROD1047","Article","Clothing",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-08-20","Cash","2023-08-17",15.79,"Pending",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD10089",3,"2025-04-28",2025,"CUST1434","Ashley Wise","kgarcia@lewis.info","Female","1966-09-18","Loyal",1966,59,"Group 30 - 60","PROD1029","Threat","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2025-05-01","Cash","2025-04-30",5.6,"Delayed",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD10090",5,"2023-05-29",2023,"CUST1172","Joshua Cooke","morenoalan@martin.com","Other","1971-05-18","Loyal",1971,54,"Group 30 - 60","PROD1011","Cost","Electronics",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-05-30","Bank","2023-05-31",9.8,"Shipped",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD10091",5,"2023-02-15",2023,"CUST1299","Amber Obrien","heathermccoy@fisher-garcia.net","Female","1967-09-11","VIP",1967,58,"Group 30 - 60","PROD1034","Center","Beauty",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-02-19","Card","2023-02-16",14.17,"Delayed",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD10092",4,"2023-05-24",2023,"CUST1132","Mary Marshall","mackdiane@jackson-salazar.org","Male","1958-08-20","New",1958,67,"Group 60","PROD1010","Or","Groceries",99.32,66.46,0.3308497784937576,"Bank Transfer","Pending","2023-05-25","Bank","2023-05-29",5.26,"Shipped",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD10093",1,"2025-01-19",2025,"CUST1325","Patrick Moore","bartonshannon@lawrence.com","Female","1957-05-22","Loyal",1957,68,"Group 60","PROD1045","Determine","Books",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2025-01-19","Bank","2025-01-23",9.81,"Pending",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD10094",4,"2025-02-22",2025,"CUST1409","Jesse Brown","mclaughlincasey@dunn.net","Female","1962-04-24","VIP",1962,63,"Group 60","PROD1049","Owner","Groceries",99.32,66.46,0.3308497784937576,"Cash","Paid","2025-02-26","Cash","2025-02-25",6.85,"Cancelled",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD10095",4,"2024-09-23",2024,"CUST1117","Ashley Waller","ashleyjackson@jackson-adams.com","Other","1987-05-31","New",1987,38,"Group 30 - 60","PROD1020","Firm","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-09-26","Card","2024-09-26",13.53,"Cancelled",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD10096",5,"2023-12-06",2023,"CUST1323","Brandy Chavez","travisunderwood@griffith.com","Other","1982-02-04","Regular",1982,43,"Group 30 - 60","PROD1020","Firm","Books",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-12-08","Card","2023-12-08",13.49,"Delayed",1,"Assume thank rest ten four without debate couple.","Very Bad",496.59999999999997,164.3,32.86
"ORD10097",5,"2024-02-17",2024,"CUST1274","Joyce Bowen","gabrielle71@yahoo.com","Male","1993-02-16","Regular",1993,32,"Group 30 - 60","PROD1004","Recent","Books",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-02-21","Cash","2024-02-23",12.41,"Shipped",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD10098",3,"2025-01-01",2025,"CUST1211","Denise Mccann","samantha10@gonzalez.info","Male","1970-01-07","Regular",1970,55,"Group 30 - 60","PROD1047","Article","Clothing",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2025-01-05","Card","2025-01-06",15.34,"Shipped",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD10099",3,"2024-06-03",2024,"CUST1224","Matthew Moore","halljeffery@woods.com","Male","1998-12-11","Regular",1998,27,"Group 18 - 30","PROD1019","Special","Electronics",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-06-07","Bank","2024-06-05",5.95,"Pending",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD10100",4,"2023-12-10",2023,"CUST1019","Carla Gray","michelle55@anderson-wood.net","Female","1964-08-12","Regular",1964,61,"Group 60","PROD1036","Run","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-12-14","Card","2023-12-11",10.76,"Shipped",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD10101",2,"2024-01-22",2024,"CUST1112","Julia Torres","bartonkenneth@gmail.com","Male","1991-09-23","VIP",1991,34,"Group 30 - 60","PROD1002","Feel","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-01-25","Card","2024-01-22",16.25,"Cancelled",1,"Throughout into indeed control dream standard.","Very Bad",198.64,65.72,32.86
"ORD10102",2,"2024-04-17",2024,"CUST1139","Angel Perry","lsoto@sandoval.com","Male","1986-03-08","Regular",1986,39,"Group 30 - 60","PROD1043","Determine","Groceries",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-04-20","Card","2024-04-21",12.86,"Pending",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD10103",3,"2023-10-02",2023,"CUST1046","John Pierce","danielyang@gmail.com","Female","1967-11-21","VIP",1967,58,"Group 30 - 60","PROD1032","Final","Beauty",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-10-04","Cash","2023-10-05",5.96,"Pending",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD10104",2,"2023-12-19",2023,"CUST1000","Allison Hill","redwards@gmail.com","Other","1976-10-13","Loyal",1976,49,"Group 30 - 60","PROD1008","Page","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-12-22","Card","2023-12-20",6.39,"Shipped",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD10105",3,"2023-03-07",2023,"CUST1089","Aimee Montoya","robin55@yahoo.com","Male","2004-02-12","Regular",2004,21,"Group 18 - 30","PROD1008","Page","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-03-10","Card","2023-03-08",6.37,"Shipped",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD10106",5,"2023-03-20",2023,"CUST1141","David Douglas Jr.","karen19@lloyd.com","Other","1955-02-10","New",1955,70,"Group 60","PROD1003","Popular","Groceries",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-03-20","Bank","2023-03-21",3,"Pending",4,"Between so face collection set need table choice world air.","Good",496.59999999999997,164.3,32.86
"ORD10107",4,"2024-08-20",2024,"CUST1319","Connie Brown","diamondbryant@yahoo.com","Female","1976-08-26","Loyal",1976,49,"Group 30 - 60","PROD1034","Center","Beauty",99.32,66.46,0.3308497784937576,"Bank Transfer","Pending","2024-08-20","Bank","2024-08-24",2.12,"Cancelled",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD10108",1,"2024-09-27",2024,"CUST1037","Cassandra Gaines","leescott@hernandez-vaughn.biz","Other","2006-05-26","Loyal",2006,19,"Group 18 - 30","PROD1016","Word","Books",99.32,66.46,0.3308497784937576,"Credit Card","Pending","2024-09-28","Card","2024-09-29",15.59,"Delayed",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD10109",4,"2023-07-21",2023,"CUST1292","Jeremy Reed","cameronwilliams@yahoo.com","Other","1979-12-28","New",1979,46,"Group 30 - 60","PROD1033","Market","Books",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-07-23","Cash","2023-07-25",5.66,"Pending",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD10110",3,"2024-10-23",2024,"CUST1381","Paul Wilson","nicholas38@gomez-parrish.info","Other","1966-10-11","Loyal",1966,59,"Group 30 - 60","PROD1023","Water","Clothing",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-10-23","Card","2024-10-26",2.59,"Delayed",1,"Hotel husband standard movement other administration voice.","Very Bad",297.96,98.57999999999998,32.86
"ORD10111",3,"2024-07-11",2024,"CUST1138","David Alvarez","deborah23@thompson.info","Other","1958-02-26","New",1958,67,"Group 60","PROD1031","Attention","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-07-13","Card","2024-07-14",18.52,"Cancelled",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD10112",4,"2023-04-23",2023,"CUST1355","Jesse Perez","howardwesley@buchanan-turner.com","Other","2006-08-12","Regular",2006,19,"Group 18 - 30","PROD1000","Color","Clothing",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-04-25","Card","2023-04-27",16.5,"Shipped",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD10113",3,"2023-04-01",2023,"CUST1332","Jordan Bates","millsanthony@gmail.com","Male","1996-02-27","VIP",1996,29,"Group 18 - 30","PROD1007","Physical","Groceries",99.32,66.46,0.3308497784937576,"Cash","Failed","2023-04-05","Cash","2023-04-03",10.69,"Shipped",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD10114",2,"2023-05-21",2023,"CUST1490","Heather Williams","charlene98@gmail.com","Female","1999-12-07","VIP",1999,26,"Group 18 - 30","PROD1044","Safe","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2023-05-23","Card","2023-05-23",4.15,"Delayed",2,"Herself water meeting voice reality painting material science beat deal.","Bad",198.64,65.72,32.86
"ORD10115",2,"2023-10-16",2023,"CUST1258","Denise Davenport","reesesamantha@smith-roth.com","Other","1984-09-08","Regular",1984,41,"Group 30 - 60","PROD1022","Home","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2023-10-20","Cash","2023-10-16",12.3,"Cancelled",4,"More memory open civil everything soon explain.","Good",198.64,65.72,32.86
"ORD10116",3,"2025-06-19",2025,"CUST1160","Paul Castaneda","heather57@yahoo.com","Other","1987-07-11","Regular",1987,38,"Group 30 - 60","PROD1046","Population","Clothing",99.32,66.46,0.3308497784937576,"Cash","Paid","2025-06-20","Cash","2025-06-25",2.08,"Pending",4,"Agreement sure scene natural southern between up positive music poor.","Good",297.96,98.57999999999998,32.86
"ORD10117",3,"2024-12-30",2024,"CUST1389","Scott Williams","cindydixon@ramsey.info","Male","1976-07-21","VIP",1976,49,"Group 30 - 60","PROD1039","Girl","Clothing",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-12-31","Cash","2025-01-01",6.15,"Cancelled",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD10118",2,"2024-08-11",2024,"CUST1177","Michael Wang","allendanielle@gmail.com","Female","1981-04-25","Loyal",1981,44,"Group 30 - 60","PROD1011","Cost","Electronics",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-08-12","Card","2024-08-13",6.15,"Pending",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD10119",3,"2024-02-15",2024,"CUST1009","Ryan Munoz","teresaday@owens-holmes.com","Other","1984-11-12","New",1984,41,"Group 30 - 60","PROD1011","Cost","Electronics",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-02-19","Card","2024-02-18",7.73,"Cancelled",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD10120",3,"2024-01-12",2024,"CUST1260","Katie Suarez","uschroeder@yahoo.com","Male","1997-11-17","VIP",1997,28,"Group 18 - 30","PROD1045","Determine","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2024-01-16","Card","2024-01-15",16.32,"Cancelled",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD10121",4,"2024-01-19",2024,"CUST1406","Lori Hernandez","daniellegonzales@jefferson.com","Male","2004-06-10","VIP",2004,21,"Group 18 - 30","PROD1046","Population","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-01-20","Bank","2024-01-22",6.62,"Delayed",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD10122",1,"2025-04-25",2025,"CUST1137","Courtney Gonzalez","evanslisa@gmail.com","Other","1973-01-01","VIP",1973,52,"Group 30 - 60","PROD1014","Particular","Books",99.32,66.46,0.3308497784937576,"E-wallet","Paid","2025-04-29","Card","2025-04-30",4.99,"Pending",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD10123",2,"2023-06-01",2023,"CUST1171","Darlene Miller","michael42@ayala-mullins.com","Female","1957-04-01","Regular",1957,68,"Group 60","PROD1040","New","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-06-04","Bank","2023-06-01",6.99,"Pending",1,"Enter trade teach race play then loss.","Very Bad",198.64,65.72,32.86
"ORD10124",4,"2025-04-14",2025,"CUST1385","Chad Scott","deborahjenkins@williams.org","Female","1991-09-23","VIP",1991,34,"Group 30 - 60","PROD1018","Better","Clothing",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2025-04-17","Bank","2025-04-17",4.9,"Shipped",5,"Live view with include fear.","Perfect",397.28,131.44,32.86
"ORD10125",1,"2025-01-20",2025,"CUST1012","Lisa Hensley","meghan43@hotmail.com","Male","1993-09-09","New",1993,32,"Group 30 - 60","PROD1025","Ten","Electronics",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2025-01-24","Bank","2025-01-26",16.61,"Delayed",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD10126",3,"2024-09-18",2024,"CUST1167","Alyssa Day","erik41@ward.com","Male","1985-09-16","New",1985,40,"Group 30 - 60","PROD1028","Late","Electronics",99.32,66.46,0.3308497784937576,"Credit Card","Pending","2024-09-22","Card","2024-09-24",3.08,"Shipped",2,"Six or fill should name everything office say street.","Bad",297.96,98.57999999999998,32.86
"ORD10127",3,"2023-11-15",2023,"CUST1129","Megan Orr","jennifermccormick@gmail.com","Female","1957-07-02","Regular",1957,68,"Group 60","PROD1021","Future","Electronics",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2023-11-15","Card","2023-11-21",3.16,"Shipped",2,"Challenge cultural throw left worker ready.","Bad",297.96,98.57999999999998,32.86
"ORD10128",4,"2024-01-04",2024,"CUST1083","Paul Jones","james17@davis-hardy.com","Male","1970-06-07","VIP",1970,55,"Group 30 - 60","PROD1039","Girl","Clothing",99.32,66.46,0.3308497784937576,"Credit Card","Paid","2024-01-04","Card","2024-01-10",13.16,"Shipped",4,"Of serve imagine nice appear history follow.","Good",397.28,131.44,32.86
"ORD10129",3,"2024-08-28",2024,"CUST1320","Susan Turner","velasquezmegan@yahoo.com","Male","1985-09-05","Regular",1985,40,"Group 30 - 60","PROD1020","Firm","Books",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-08-30","Bank","2024-09-01",8.2,"Cancelled",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
"ORD10130",5,"2024-07-13",2024,"CUST1318","Stephen Hoffman","hawkinsaaron@gmail.com","Female","2001-05-08","Loyal",2001,24,"Group 18 - 30","PROD1037","Trade","Books",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-07-15","Bank","2024-07-13",2.95,"Cancelled",0,"No Comment","No Rating",496.59999999999997,164.3,32.86
"ORD10131",4,"2024-12-03",2024,"CUST1100","Sandra Aguilar","laura15@yahoo.com","Other","2001-10-03","Regular",2001,24,"Group 18 - 30","PROD1019","Special","Electronics",99.32,66.46,0.3308497784937576,"Cash","Paid","2024-12-05","Cash","2024-12-06",13.34,"Pending",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD10132",1,"2024-04-06",2024,"CUST1328","Jeremy Sampson","raymond54@ballard-taylor.org","Male","1980-06-05","Loyal",1980,45,"Group 30 - 60","PROD1028","Late","Electronics",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2024-04-07","Bank","2024-04-11",2,"Shipped",0,"No Comment","No Rating",99.32,32.86,32.86
"ORD10133",4,"2023-01-12",2023,"CUST1272","Jonathan Lawrence","dyork@yahoo.com","Male","1972-09-13","Regular",1972,53,"Group 30 - 60","PROD1003","Popular","Groceries",99.32,66.46,0.3308497784937576,"Credit Card","Pending","2023-01-15","Card","2023-01-12",7.85,"Pending",0,"No Comment","No Rating",397.28,131.44,32.86
"ORD10134",2,"2023-06-05",2023,"CUST1264","Yvonne Burns","jameswhitaker@wright.com","Female","1967-05-02","VIP",1967,58,"Group 30 - 60","PROD1006","Scene","Books",99.32,66.46,0.3308497784937576,"Bank Transfer","Paid","2023-06-06","Bank","2023-06-07",4.35,"Delayed",0,"No Comment","No Rating",198.64,65.72,32.86
"ORD10135",4,"2024-11-14",2024,"CUST1458","Aaron Miller","jenniferacosta@gmail.com","Female","1991-07-12","VIP",1991,34,"Group 30 - 60","PROD1027","Son","Beauty",99.32,66.46,0.3308497784937576,"Bank Transfer","Failed","2024-11-18","Bank","2024-11-14",6.03,"Cancelled",3,"Least past all suffer serious.","Average",397.28,131.44,32.86
"ORD10136",3,"2024-04-21",2024,"CUST1398","Ashley Hicks","melissa69@yahoo.com","Other","1960-09-05","Loyal",1960,65,"Group 60","PROD1027","Son","Beauty",99.32,66.46,0.3308497784937576,"Cash","Failed","2024-04-21","Cash","2024-04-25",15.9,"Cancelled",0,"No Comment","No Rating",297.96,98.57999999999998,32.86
