"order_id","quantity","order_date","flag_quantity","year_of_order","month_of_order","customer_id","name","email","gender","birthdate","type_customer","product_id","product_name","category","price","cost","new column","profit_margin","cost_ratio","price_range","payment_method","payment_status","payment_date","payment_group","pay_year","shipping_id","shipping_method","shipping_status","shipping_date","shipping_type_group"
"ORD10080",4,"2024-04-29","Valid",2024,4,"CUST1485","Jonathan Glass Md","amandalopez@sandoval.net","Female","1998-12-31","New","PROD1001","Remember","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-04-29","Digital",2024,"SHP9080","Same Day","Delivered","2024-05-04","Fast"
"ORD10081",5,"2024-08-23","Valid",2024,8,"CUST1434","Ashley Wise","kgarcia@lewis.info","Female","1966-09-18","Loyal","PROD1040","New","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-08-23","Card",2024,"SHP9081","Standard","Delivered","2024-08-25","Normal"
"ORD10082",4,"2024-10-27","Valid",2024,10,"CUST1061","Gerald Hensley","xrice@stark.com","Male","1962-03-14","VIP","PROD1045","Determine","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-10-30","Bank",2024,"SHP9082","Same Day","Delivered","2024-10-29","Fast"
"ORD10083",1,"2024-11-09","Valid",2024,11,"CUST1440","Jeremy Mitchell","jeremy54@adams.info","Female","1975-08-10","Loyal","PROD1021","Future","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-11-11","Digital",2024,"SHP9083","Same Day","Delivered","2024-11-12","Fast"
"ORD10084",4,"2024-04-12","Valid",2024,4,"CUST1193","Angelica Keith","jeffreyblack@finley.info","Male","1980-11-21","Regular","PROD1040","New","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-04-16","Bank",2024,"SHP9084","Standard","Delivered","2024-04-13","Normal"
"ORD10085",3,"2023-06-10","Valid",2023,6,"CUST1334","Dana Martinez","vaughnkenneth@johnson.net","Other","1993-06-18","New","PROD1015","Here","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-06-14","Digital",2023,"SHP9085","Standard","Delivered","2023-06-12","Normal"
"ORD10086",3,"2023-09-27","Valid",2023,9,"CUST1202","Elizabeth Perkins","kjones@graham.com","Male","1963-11-19","Regular","PROD1028","Late","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-09-30","Digital",2023,"SHP9086","Same Day","In Transit","2023-10-02","Fast"
"ORD10087",3,"2023-02-25","Valid",2023,2,"CUST1391","Laura Mckinney","thompsonrachel@williams.com","Other","1956-03-28","New","PROD1048","Boy","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-02-25","Digital",2023,"SHP9087","Same Day","Delivered","2023-02-26","Fast"
"ORD10088",5,"2023-08-16","Valid",2023,8,"CUST1025","Judy Baker","pharper@hotmail.com","Male","2005-04-05","New","PROD1047","Article","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-08-20","Digital",2023,"SHP9088","Express","Delivered","2023-08-21","Fast"
"ORD10089",3,"2025-04-28","Valid",2025,4,"CUST1434","Ashley Wise","kgarcia@lewis.info","Female","1966-09-18","Loyal","PROD1029","Threat","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2025-05-01","Digital",2025,"SHP9089","Standard","Delivered","2025-05-03","Normal"
"ORD10090",5,"2023-05-29","Valid",2023,5,"CUST1172","Joshua Cooke","morenoalan@martin.com","Other","1971-05-18","Loyal","PROD1011","Cost","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-05-30","Bank",2023,"SHP9090","Standard","Delivered","2023-06-03","Normal"
"ORD10091",5,"2023-02-15","Valid",2023,2,"CUST1299","Amber Obrien","heathermccoy@fisher-garcia.net","Female","1967-09-11","VIP","PROD1034","Center","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-02-19","Card",2023,"SHP9091","Express","Delivered","2023-02-16","Fast"
"ORD10092",4,"2023-05-24","Valid",2023,5,"CUST1132","Mary Marshall","mackdiane@jackson-salazar.org","Male","1958-08-20","New","PROD1010","Or","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Pending","2023-05-25","Bank",2023,"SHP9092","Same Day","In Transit","2023-05-28","Fast"
"ORD10093",1,"2025-01-19","Valid",2025,1,"CUST1325","Patrick Moore","bartonshannon@lawrence.com","Female","1957-05-22","Loyal","PROD1045","Determine","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2025-01-19","Bank",2025,"SHP9093","Same Day","Delivered","2025-01-25","Fast"
"ORD10094",4,"2025-02-22","Valid",2025,2,"CUST1409","Jesse Brown","mclaughlincasey@dunn.net","Female","1962-04-24","VIP","PROD1049","Owner","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2025-02-26","Digital",2025,"SHP9094","Standard","Delivered","2025-02-27","Normal"
"ORD10095",4,"2024-09-23","Valid",2024,9,"CUST1117","Ashley Waller","ashleyjackson@jackson-adams.com","Other","1987-05-31","New","PROD1020","Firm","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-09-26","Digital",2024,"SHP9095","Express","Delivered","2024-09-26","Fast"
"ORD10096",5,"2023-12-06","Valid",2023,12,"CUST1323","Brandy Chavez","travisunderwood@griffith.com","Other","1982-02-04","Regular","PROD1020","Firm","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-12-08","Card",2023,"SHP9096","Same Day","Failed","2023-12-08","Fast"
"ORD10097",5,"2024-02-17","Valid",2024,2,"CUST1274","Joyce Bowen","gabrielle71@yahoo.com","Male","1993-02-16","Regular","PROD1004","Recent","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-02-21","Digital",2024,"SHP9097","Standard","Delivered","2024-02-23","Normal"
"ORD10098",3,"2025-01-01","Valid",2025,1,"CUST1211","Denise Mccann","samantha10@gonzalez.info","Male","1970-01-07","Regular","PROD1047","Article","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2025-01-05","Card",2025,"SHP9098","Same Day","Failed","2025-01-03","Fast"
"ORD10099",3,"2024-06-03","Valid",2024,6,"CUST1224","Matthew Moore","halljeffery@woods.com","Male","1998-12-11","Regular","PROD1019","Special","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-06-07","Bank",2024,"SHP9099","Same Day","Delivered","2024-06-05","Fast"
"ORD10100",4,"2023-12-10","Valid",2023,12,"CUST1019","Carla Gray","michelle55@anderson-wood.net","Female","1964-08-12","Regular","PROD1036","Run","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-12-14","Card",2023,"SHP9100","Same Day","In Transit","2023-12-11","Fast"
"ORD10101",2,"2024-01-22","Valid",2024,1,"CUST1112","Julia Torres","bartonkenneth@gmail.com","Male","1991-09-23","VIP","PROD1002","Feel","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-01-25","Card",2024,"SHP9101","Standard","In Transit","2024-01-25","Normal"
"ORD10102",2,"2024-04-17","Valid",2024,4,"CUST1139","Angel Perry","lsoto@sandoval.com","Male","1986-03-08","Regular","PROD1043","Determine","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-04-20","Digital",2024,"SHP9102","Express","Delivered","2024-04-20","Fast"
"ORD10103",3,"2023-10-02","Valid",2023,10,"CUST1046","John Pierce","danielyang@gmail.com","Female","1967-11-21","VIP","PROD1032","Final","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-10-04","Digital",2023,"SHP9103","Express","Delivered","2023-10-08","Fast"
"ORD10104",2,"2023-12-19","Valid",2023,12,"CUST1000","Allison Hill","redwards@gmail.com","Other","1976-10-13","Loyal","PROD1008","Page","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-12-22","Card",2023,"SHP9104","Same Day","Delivered","2023-12-22","Fast"
"ORD10105",3,"2023-03-07","Valid",2023,3,"CUST1089","Aimee Montoya","robin55@yahoo.com","Male","2004-02-12","Regular","PROD1008","Page","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-03-10","Card",2023,"SHP9105","Express","Delivered","2023-03-10","Fast"
"ORD10106",5,"2023-03-20","Valid",2023,3,"CUST1141","David Douglas Jr.","karen19@lloyd.com","Other","1955-02-10","New","PROD1003","Popular","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-03-20","Bank",2023,"SHP9106","Same Day","Delivered","2023-03-23","Fast"
"ORD10107",4,"2024-08-20","Valid",2024,8,"CUST1319","Connie Brown","diamondbryant@yahoo.com","Female","1976-08-26","Loyal","PROD1034","Center","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Pending","2024-08-20","Bank",2024,"SHP9107","Standard","Delivered","2024-08-26","Normal"
"ORD10108",1,"2024-09-27","Valid",2024,9,"CUST1037","Cassandra Gaines","leescott@hernandez-vaughn.biz","Other","2006-05-26","Loyal","PROD1016","Word","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Pending","2024-09-28","Card",2024,"SHP9108","Standard","Delivered","2024-10-01","Normal"
"ORD10109",4,"2023-07-21","Valid",2023,7,"CUST1292","Jeremy Reed","cameronwilliams@yahoo.com","Other","1979-12-28","New","PROD1033","Market","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-07-23","Digital",2023,"SHP9109","Standard","Delivered","2023-07-24","Normal"
"ORD10110",3,"2024-10-23","Valid",2024,10,"CUST1381","Paul Wilson","nicholas38@gomez-parrish.info","Other","1966-10-11","Loyal","PROD1023","Water","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-10-23","Card",2024,"SHP9110","Same Day","Delivered","2024-10-26","Fast"
"ORD10111",3,"2024-07-11","Valid",2024,7,"CUST1138","David Alvarez","deborah23@thompson.info","Other","1958-02-26","New","PROD1031","Attention","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-07-13","Card",2024,"SHP9111","Express","Delivered","2024-07-12","Fast"
"ORD10112",4,"2023-04-23","Valid",2023,4,"CUST1355","Jesse Perez","howardwesley@buchanan-turner.com","Other","2006-08-12","Regular","PROD1000","Color","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-04-25","Digital",2023,"SHP9112","Standard","Delivered","2023-04-24","Normal"
"ORD10113",3,"2023-04-01","Valid",2023,4,"CUST1332","Jordan Bates","millsanthony@gmail.com","Male","1996-02-27","VIP","PROD1007","Physical","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Cash","Failed","2023-04-05","Digital",2023,"SHP9113","Same Day","Delivered","2023-04-04","Fast"
"ORD10114",2,"2023-05-21","Valid",2023,5,"CUST1490","Heather Williams","charlene98@gmail.com","Female","1999-12-07","VIP","PROD1044","Safe","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2023-05-23","Digital",2023,"SHP9114","Express","Delivered","2023-05-25","Fast"
"ORD10115",2,"2023-10-16","Valid",2023,10,"CUST1258","Denise Davenport","reesesamantha@smith-roth.com","Other","1984-09-08","Regular","PROD1022","Home","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2023-10-20","Digital",2023,"SHP9115","Express","Delivered","2023-10-19","Fast"
"ORD10116",3,"2025-06-19","Valid",2025,6,"CUST1160","Paul Castaneda","heather57@yahoo.com","Other","1987-07-11","Regular","PROD1046","Population","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2025-06-20","Digital",2025,"SHP9116","Express","Delivered","2025-06-22","Fast"
"ORD10117",3,"2024-12-30","Valid",2024,12,"CUST1389","Scott Williams","cindydixon@ramsey.info","Male","1976-07-21","VIP","PROD1039","Girl","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-12-31","Digital",2024,"SHP9117","Same Day","Delivered","2025-01-02","Fast"
"ORD10118",2,"2024-08-11","Valid",2024,8,"CUST1177","Michael Wang","allendanielle@gmail.com","Female","1981-04-25","Loyal","PROD1011","Cost","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-08-12","Digital",2024,"SHP9118","Same Day","In Transit","2024-08-16","Fast"
"ORD10119",3,"2024-02-15","Valid",2024,2,"CUST1009","Ryan Munoz","teresaday@owens-holmes.com","Other","1984-11-12","New","PROD1011","Cost","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-02-19","Digital",2024,"SHP9119","Same Day","Delivered","2024-02-19","Fast"
"ORD10120",3,"2024-01-12","Valid",2024,1,"CUST1260","Katie Suarez","uschroeder@yahoo.com","Male","1997-11-17","VIP","PROD1045","Determine","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2024-01-16","Digital",2024,"SHP9120","Standard","Delivered","2024-01-14","Normal"
"ORD10121",4,"2024-01-19","Valid",2024,1,"CUST1406","Lori Hernandez","daniellegonzales@jefferson.com","Male","2004-06-10","VIP","PROD1046","Population","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-01-20","Bank",2024,"SHP9121","Same Day","Delivered","2024-01-22","Fast"
"ORD10122",1,"2025-04-25","Valid",2025,4,"CUST1137","Courtney Gonzalez","evanslisa@gmail.com","Other","1973-01-01","VIP","PROD1014","Particular","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","E-wallet","Paid","2025-04-29","Digital",2025,"SHP9122","Standard","Delivered","2025-04-27","Normal"
"ORD10123",2,"2023-06-01","Valid",2023,6,"CUST1171","Darlene Miller","michael42@ayala-mullins.com","Female","1957-04-01","Regular","PROD1040","New","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-06-04","Bank",2023,"SHP9123","Standard","Delivered","2023-06-05","Normal"
"ORD10124",4,"2025-04-14","Valid",2025,4,"CUST1385","Chad Scott","deborahjenkins@williams.org","Female","1991-09-23","VIP","PROD1018","Better","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2025-04-17","Bank",2025,"SHP9124","Standard","Delivered","2025-04-17","Normal"
"ORD10125",1,"2025-01-20","Valid",2025,1,"CUST1012","Lisa Hensley","meghan43@hotmail.com","Male","1993-09-09","New","PROD1025","Ten","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2025-01-24","Bank",2025,"SHP9125","Same Day","Delivered","2025-01-22","Fast"
"ORD10126",3,"2024-09-18","Valid",2024,9,"CUST1167","Alyssa Day","erik41@ward.com","Male","1985-09-16","New","PROD1028","Late","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Pending","2024-09-22","Card",2024,"SHP9126","Standard","Delivered","2024-09-24","Normal"
"ORD10127",3,"2023-11-15","Valid",2023,11,"CUST1129","Megan Orr","jennifermccormick@gmail.com","Female","1957-07-02","Regular","PROD1021","Future","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2023-11-15","Card",2023,"SHP9127","Same Day","Delivered","2023-11-17","Fast"
"ORD10128",4,"2024-01-04","Valid",2024,1,"CUST1083","Paul Jones","james17@davis-hardy.com","Male","1970-06-07","VIP","PROD1039","Girl","Clothing",99.32,66.46,"Clothing",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Paid","2024-01-04","Card",2024,"SHP9128","Same Day","Delivered","2024-01-08","Fast"
"ORD10129",3,"2024-08-28","Valid",2024,8,"CUST1320","Susan Turner","velasquezmegan@yahoo.com","Male","1985-09-05","Regular","PROD1020","Firm","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-08-30","Bank",2024,"SHP9129","Standard","Delivered","2024-08-31","Normal"
"ORD10130",5,"2024-07-13","Valid",2024,7,"CUST1318","Stephen Hoffman","hawkinsaaron@gmail.com","Female","2001-05-08","Loyal","PROD1037","Trade","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-07-15","Bank",2024,"SHP9130","Standard","In Transit","2024-07-18","Normal"
"ORD10131",4,"2024-12-03","Valid",2024,12,"CUST1100","Sandra Aguilar","laura15@yahoo.com","Other","2001-10-03","Regular","PROD1019","Special","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Cash","Paid","2024-12-05","Digital",2024,"SHP9131","Standard","Delivered","2024-12-07","Normal"
"ORD10132",1,"2024-04-06","Valid",2024,4,"CUST1328","Jeremy Sampson","raymond54@ballard-taylor.org","Male","1980-06-05","Loyal","PROD1028","Late","Electronics",99.32,66.46,"Electronics",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2024-04-07","Bank",2024,"SHP9132","Same Day","Delivered","2024-04-11","Fast"
"ORD10133",4,"2023-01-12","Valid",2023,1,"CUST1272","Jonathan Lawrence","dyork@yahoo.com","Male","1972-09-13","Regular","PROD1003","Popular","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Credit Card","Pending","2023-01-15","Card",2023,"SHP9133","Same Day","Delivered","2023-01-15","Fast"
"ORD10134",2,"2023-06-05","Valid",2023,6,"CUST1264","Yvonne Burns","jameswhitaker@wright.com","Female","1967-05-02","VIP","PROD1006","Scene","Books",99.32,66.46,"Books",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Paid","2023-06-06","Bank",2023,"SHP9134","Standard","In Transit","2023-06-07","Normal"
"ORD10135",4,"2024-11-14","Valid",2024,11,"CUST1458","Aaron Miller","jenniferacosta@gmail.com","Female","1991-07-12","VIP","PROD1027","Son","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Failed","2024-11-18","Bank",2024,"SHP9135","Standard","Delivered","2024-11-20","Normal"
"ORD10136",3,"2024-04-21","Valid",2024,4,"CUST1398","Ashley Hicks","melissa69@yahoo.com","Other","1960-09-05","Loyal","PROD1027","Son","Beauty",99.32,66.46,"Beauty",0.3308497784937576,0.6691502215062425,"High Price","Cash","Failed","2024-04-21","Digital",2024,"SHP9136","Express","Delivered","2024-04-27","Fast"
"ORD10137",3,"2024-02-05","Valid",2024,2,"CUST1407","Jeremy Turner","bowerswilliam@hall.com","Female","1962-12-13","Loyal","PROD1003","Popular","Groceries",99.32,66.46,"Groceries",0.3308497784937576,0.6691502215062425,"High Price","Bank Transfer","Pending","2024-02-09","Bank",2024,"SHP9137","Standard","Delivered","2024-02-09","Normal"
