"order_id","customer_id","product_id","order_date","quantity","amount_cleaned","name","email","gender","birthdate","payment_id","payment_method","payment_status","payment_date","product_name","category","price_formatted","shipping_id","shipping_method","shipping_date","shipping_status","status"
"ORD10457","CUST1065","PROD1048","2025-02-18",4,"$483.42","Amber Kidd","buchananjohn@buchanan.com","Male","1998-01-02","N/A","N/A","N/A","N/A","Remember","Beauty","$201.94","SHP10021","Standard","2025-07-16","Delivered","Success"
"ORD10458","CUST1117","PROD1010","2025-07-02",3,"$88.79","Ashley Waller","nancy92@bennett.org","Male","1960-09-23","PAY10231","Bank Transfer","Pending","2024-07-24","Visit","Beauty","$129.22","SHP10018","Standard","2025-07-16","Pending","Waiting"
"ORD10459","CUST1047","PROD1034","2024-10-18",1,"$264.35","Shane Henderson","gcastaneda@james.org","Male","1999-01-09","N/A","N/A","N/A","N/A","Stand","Clothing","$78.55","SHP10278","Express","2025-07-16","Delivered","Success"
"ORD10460","CUST1171","PROD1003","2025-02-23",1,"$209.13 ","Darlene Miller","pwagner@aguilar.com","Female","1999-01-05","PAY10425","Credit Card","Completed","2024-12-29","Table","Electronics","$177.1","N/A","N/A",,"N/A","N/A"
"ORD10461","CUST1017","PROD1045","2025-02-03",2,"$9.53","Derek Zuniga","brooke94@martinez-barker.biz","Male","1966-06-25","N/A","N/A","N/A","N/A","Participant","Groceries","$212.01","SHP10109","Pickup","2025-07-16","Delivered","Success"
"ORD10462","CUST1095","PROD1003","2024-09-19",5,"$320.68","Anna Henderson","kimdaniel@yahoo.com","Male","2002-06-07","N/A","N/A","N/A","N/A","Table","Electronics","$177.1","N/A","N/A",,"N/A","N/A"
"ORD10463","CUST1168","PROD1031","2025-04-08",1,"$8.27","Joel Williams","kwright@yahoo.com","Female","1999-07-29","PAY10230","Bank Transfer","Completed","2024-08-08","Director","Electronics","$14.28","SHP10062","Standard","2025-07-16","Pending","Waiting"
"ORD10464","CUST1003","PROD1001","2024-12-10",5,"$362.49","Daniel Wagner","qnelson@gmail.com","N/A","2004-04-17","PAY10076","Cash","Completed","2025-05-31","Budget","Clothing","$219.77","N/A","N/A",,"N/A","N/A"
"ORD10465","CUST1004","PROD1032","2024-09-19",4,"$404.05 ","Cristian Santos","leslienewton@lopez.org","Female","1985-10-08","N/A","N/A","N/A","N/A","Somebody","Groceries","$37.05","SHP10051","Pickup","2025-07-16","Delivered","Success"
"ORD10466","CUST1027","PROD1006","2024-09-07",5,"$78.7 ","Stephanie Ross","andrea86@walker.info","N/A","1961-01-11","N/A","N/A","N/A","N/A","Possible","Electronics","$128.05","N/A","N/A",,"N/A","N/A"
"ORD10467","CUST1158","PROD1033","2024-10-28",3,"$408.53","Melissa Gates","fernandodonovan@gmail.com","Male","2004-03-02","N/A","N/A","N/A","N/A","Treat","Groceries","$228.53","SHP10046","Standard","2025-07-16","Pending","Waiting"
"ORD10468","CUST1101","PROD1005","2024-11-09",3,"$479.85","Cameron Parker","edward17@yahoo.com","N/A","1991-10-22","PAY10490","E-Wallet","Failed","2024-12-13","Kind","Beauty","$147.16","SHP10095","Pickup","2025-07-16","Pending","Waiting"
"ORD10469","CUST1144","PROD1015","2024-10-28",2,"$153.49","Amber Wright","thomascathy@johnson-jones.com","Male","2002-03-15","PAY10191","Cash","Pending","2025-04-14","Blood","Groceries","$27.58","N/A","N/A",,"N/A","N/A"
"ORD10470","CUST1167","PROD1041","2025-01-23",1,"$51.28","Alyssa Day","john14@wright-davis.com","Male","2000-12-31","N/A","N/A","N/A","N/A","Whom","Electronics","$123.22","SHP10015","Express","2025-07-16","In Transit","Shipping"
"ORD10471","CUST1096","PROD1035","2024-09-10",4,"$32.78","Aaron Wise","fosterkyle@yahoo.com","Male","1979-02-28","PAY10259","Bank Transfer","Completed","2025-03-21","Arrive","Groceries","$127.86","N/A","N/A",,"N/A","N/A"
"ORD10472","CUST1179","PROD1010","2024-08-09",1,"$252.43","Robert Oconnell","phillipjensen@yahoo.com","Male","2004-01-27","N/A","N/A","N/A","N/A","Visit","Beauty","$129.22","N/A","N/A",,"N/A","N/A"
"ORD10473","CUST1165","PROD1021","2024-09-18",5,"$488.78","John Anderson","vmarshall@hotmail.com","N/A","1980-02-07","N/A","N/A","N/A","N/A","Score","Beauty","$50.65","N/A","N/A",,"N/A","N/A"
"ORD10474","CUST1135","PROD1002","2024-12-31",2,"$109.65","Jose Schultz","epollard@white.info","Female","1971-11-09","N/A","N/A","N/A","N/A","Almost","Groceries","$265.89","N/A","N/A",,"N/A","N/A"
"ORD10475","CUST1069","PROD1002","2024-10-31",1,"$343.79","William Baker","martinezrobert@gmail.com","N/A","1969-07-27","N/A","N/A","N/A","N/A","Almost","Groceries","$265.89","N/A","N/A",,"N/A","N/A"
"ORD10476","CUST1139","PROD1036","2024-12-26",1,"$93.78","Angel Perry","tylerjimenez@hotmail.com","N/A","1993-11-23","PAY10462","Credit Card","Completed","2025-01-05","Challenge","Clothing","$149.59","N/A","N/A",,"N/A","N/A"
"ORD10477","CUST1004","PROD1013","2024-11-09",5,"$76.37","Cristian Santos","leslienewton@lopez.org","Female","1985-10-08","N/A","N/A","N/A","N/A","Design","Books","$199.5","SHP10299","Pickup","2025-07-16","Pending","Waiting"
"ORD10478","CUST1019","PROD1019","2025-01-20",2,"$284.16","Carla Gray","cassandra01@gmail.com","Male","1998-01-02","N/A","N/A","N/A","N/A","Piece","Clothing","$65.56","N/A","N/A",,"N/A","N/A"
"ORD10479","CUST1173","PROD1034","2025-05-15",3,"$195.0 ","Matthew Harrington","amanda16@gmail.com","N/A","1962-08-12","PAY10063","Bank Transfer","Pending","2025-06-10","Stand","Clothing","$78.55","N/A","N/A",,"N/A","N/A"
"ORD10480","CUST1176","PROD1046","2024-08-14",1,"$252.89","Michael Elliott","theresalong@grant-diaz.com","N/A","1981-04-15","N/A","N/A","N/A","N/A","Piece","Clothing","$221.85","N/A","N/A",,"N/A","N/A"
"ORD10481","CUST1013","PROD1006","2024-12-03",4,"$119.91","Michele Williams","colleenbaker@moore.net","Male","1993-03-06","N/A","N/A","N/A","N/A","Possible","Electronics","$128.05","N/A","N/A",,"N/A","N/A"
"ORD10482","CUST1087","PROD1038","2024-10-21",5,"$477.65","Christopher Bass","alawson@yahoo.com","N/A","1971-05-19","PAY10426","Bank Transfer","Pending","2024-08-19","Figure","Electronics","$271.71","N/A","N/A",,"N/A","N/A"
"ORD10483","CUST1198","PROD1020","2024-10-19",1,"$318.89","Adam Vaughan","nancy04@morrison.info","Female","1967-05-14","N/A","N/A","N/A","N/A","Remember","Books","$165.52","N/A","N/A",,"N/A","N/A"
"ORD10484","CUST1125","PROD1014","2025-04-21",3,"$278.75","Erin Edwards","paulmiller@gmail.com","Male","1985-08-16","N/A","N/A","N/A","N/A","Audience","Groceries","$197.39","SHP10057","Pickup","2025-07-16","Delivered","Success"
"ORD10485","CUST1110","PROD1011","2025-03-15",5,"$332.03","Richard Rodriguez","riveraangela@yahoo.com","Female","1984-08-10","N/A","N/A","N/A","N/A","Admit","Groceries","$260.51","SHP10468","Express","2025-07-16","In Transit","Shipping"
"ORD10486","CUST1197","PROD1039","2025-01-24",3,"$400.04","Spencer Haynes","lkhan@osborn.info","Female","1973-04-19","PAY10003","Bank Transfer","Failed","2024-11-20","East","Electronics","$57.74","SHP10346","Standard","2025-07-16","In Transit","Shipping"
"ORD10487","CUST1021","PROD1017","2025-03-03",2,"$193.1 ","Patty Perez","ecosta@yahoo.com","N/A","1983-08-24","PAY10345","Bank Transfer","Pending","2025-06-23","Along","Clothing","$242.17","N/A","N/A",,"N/A","N/A"
"ORD10488","CUST1189","PROD1024","2025-03-12",3,"$183.55","Jessica Gross","ybailey@hotmail.com","N/A","1983-05-27","N/A","N/A","N/A","N/A","Election","Groceries","$263.6","N/A","N/A",,"N/A","N/A"
"ORD10489","CUST1001","PROD1019","2024-09-29",4,"$183.16","Noah Rhodes","kevinperkins@yahoo.com","Male","1977-01-16","N/A","N/A","N/A","N/A","Piece","Clothing","$65.56","N/A","N/A",,"N/A","N/A"
"ORD10490","CUST1026","PROD1008","2025-01-09",1,"$97.76","Justin Baker","andrea47@washington.com","N/A","2000-01-31","PAY10033","Cash","Failed","2024-08-08","Would","Clothing","$201.1","SHP10250","Pickup","2025-07-16","In Transit","Shipping"
"ORD10491","CUST1142","PROD1035","2024-08-26",5,"$206.98","Patricia Rodriguez","sergio59@yahoo.com","Male","1983-05-17","N/A","N/A","N/A","N/A","Arrive","Groceries","$127.86","SHP10188","Express","2025-07-16","Pending","Waiting"
"ORD10492","CUST1022","PROD1022","2024-09-06",5,"$51.07","Ethan Adams","manuel12@yahoo.com","N/A","1989-08-09","PAY10361","Bank Transfer","Completed","2025-01-07","Turn","Books","$63.21","N/A","N/A",,"N/A","N/A"
"ORD10493","CUST1098","PROD1000","2024-11-11",3,"$209.84","Jessica Smith","joelthomas@gmail.com","Female","1992-12-06","N/A","N/A","N/A","N/A","Southern","Electronics","$166.38","N/A","N/A",,"N/A","N/A"
"ORD10494","CUST1185","PROD1035","2024-07-18",2,"$288.12 ","Dr. Hannah Patterson","thorntonapril@hotmail.com","Male","1986-01-18","PAY10280","Credit Card","Failed","2025-04-09","Arrive","Groceries","$127.86","SHP10123","Express","2025-07-16","In Transit","Shipping"
"ORD10495","CUST1175","PROD1024","2024-12-16",2,"$73.73","Alex Hernandez","michaelroberts@gordon-duran.com","Female","1991-02-06","N/A","N/A","N/A","N/A","Election","Groceries","$263.6","N/A","N/A",,"N/A","N/A"
"ORD10496","CUST1068","PROD1031","2024-11-22",2,"$36.32","James Brown","andersonmichael@chapman.com","Male","1996-05-13","PAY10048","E-Wallet","Pending","2025-02-28","Director","Electronics","$14.28","N/A","N/A",,"N/A","N/A"
"ORD10497","CUST1070","PROD1026","2025-06-07",3,"$244.69","Jordan Henderson","xwest@wheeler.org","Male","1969-06-14","PAY10120","E-Wallet","Pending","2025-02-12","Another","Electronics","$244.33","N/A","N/A",,"N/A","N/A"
"ORD10498","CUST1092","PROD1016","2025-03-13",2,"$361.85","Denise Jacobs","sandersjudy@yahoo.com","Male","1990-04-20","N/A","N/A","N/A","N/A","Phone","Beauty","$221.18","SHP10378","Express","2025-07-16","Pending","Waiting"
"ORD10499","CUST1152","PROD1039","2024-12-10",2,"$231.64 ","Denise Jones","jenniferho@hotmail.com","Female","1982-05-13","PAY10364","Cash","Failed","2025-06-09","East","Electronics","$57.74","N/A","N/A",,"N/A","N/A"
"ORD10500","CUST1077","PROD1000","2025-05-24",4,"$169.45","Megan Young","daviscolin@watson.net","Female","1979-12-19","N/A","N/A","N/A","N/A","Southern","Electronics","$166.38","N/A","N/A",,"N/A","N/A"
"ORD10501","CUST1084","PROD1028","2025-06-15",3,"$218.16 ","Zachary Ferrell","thomascynthia@gmail.com","N/A","1999-09-25","PAY10499","E-Wallet","Completed","2025-02-23","Leg","Clothing","$38.39","N/A","N/A",,"N/A","N/A"
"ORD10502","CUST1076","PROD1020","2024-11-20",5,"$473.9 ","Angela Lopez","ronald45@mcdaniel.com","Female","1995-10-05","N/A","N/A","N/A","N/A","Remember","Books","$165.52","SHP10312","Pickup","2025-07-16","Delivered","Success"
"ORD10503","CUST1122","PROD1020","2025-01-02",2,"$482.46","April Frost","davidsonmorgan@hotmail.com","Female","1963-07-09","PAY10143","Bank Transfer","Pending","2024-07-27","Remember","Books","$165.52","SHP10001","Standard","2025-07-16","In Transit","Shipping"
"ORD10504","CUST1074","PROD1047","2024-11-22",4,"$484.04 ","Amy Silva","bwagner@gmail.com","Male","1985-07-02","N/A","N/A","N/A","N/A","Spring","Books","$237.17","SHP10081","Express","2025-07-16","Delivered","Success"
"ORD10505","CUST1083","PROD1024","2024-12-30",3,"$409.16","Paul Jones","adam29@hotmail.com","Male","1991-02-13","N/A","N/A","N/A","N/A","Election","Groceries","$263.6","N/A","N/A",,"N/A","N/A"
"ORD10506","CUST1093","PROD1007","2025-05-28",5,"$103.9 ","Christina Walters","umorse@patterson.com","N/A","1984-12-09","N/A","N/A","N/A","N/A","Space","Groceries","$37.35","N/A","N/A",,"N/A","N/A"
"ORD10507","CUST1174","PROD1049","2025-05-31",5,"$18.32","Nicole Herring","kathryn50@yahoo.com","N/A","1966-09-07","N/A","N/A","N/A","N/A","Tell","Clothing","$151.13","N/A","N/A",,"N/A","N/A"
"ORD10508","CUST1181","PROD1013","2025-06-14",4,"$399.85","Tina Sanders","mark16@parker.com","Female","1954-10-11","N/A","N/A","N/A","N/A","Design","Books","$199.5","N/A","N/A",,"N/A","N/A"
"ORD10509","CUST1104","PROD1043","2025-03-25",4,"$73.89","Richard Henson","newmantiffany@gmail.com","N/A","1993-07-06","PAY10099","Credit Card","Failed","2025-03-24","Parent","Books","$237.69","SHP10024","Pickup","2025-07-16","In Transit","Shipping"
"ORD10510","CUST1061","PROD1016","2025-03-03",2,"$359.04","Gerald Hensley","basschristina@yahoo.com","N/A","2006-12-05","N/A","N/A","N/A","N/A","Phone","Beauty","$221.18","SHP10020","Pickup","2025-07-16","In Transit","Shipping"
"ORD10511","CUST1018","PROD1028","2024-09-06",5,"$242.22","Lisa Jackson","mkim@gmail.com","Male","1996-02-12","PAY10012","Credit Card","Completed","2025-04-04","Leg","Clothing","$38.39","N/A","N/A",,"N/A","N/A"
"ORD10512","CUST1136","PROD1032","2024-11-09",4,"$274.1","Robert Potter","james30@mahoney-robertson.net","Female","1954-09-29","PAY10489","Cash","Completed","2025-06-07","Somebody","Groceries","$37.05","N/A","N/A",,"N/A","N/A"
"ORD10513","CUST1179","PROD1034","2024-11-17",5,"$320.9","Robert Oconnell","phillipjensen@yahoo.com","Male","2004-01-27","PAY10354","Cash","Completed","2025-06-16","Stand","Clothing","$78.55","N/A","N/A",,"N/A","N/A"
"ORD10514","CUST1027","PROD1049","2025-03-07",2,"$330.51","Stephanie Ross","andrea86@walker.info","N/A","1961-01-11","PAY10322","E-Wallet","Failed","2024-11-23","Tell","Clothing","$151.13","SHP10453","Pickup","2025-07-16","In Transit","Shipping"
"ORD10515","CUST1042","PROD1041","2025-04-12",5,"$26.93","Sherry Decker","ryan38@yahoo.com","Male","1994-03-06","N/A","N/A","N/A","N/A","Whom","Electronics","$123.22","SHP10178","Pickup","2025-07-16","Pending","Waiting"
"ORD10516","CUST1192","PROD1021","2024-10-02",4,"$57.44","Debra Christian","sandra47@harris.com","N/A","1970-03-03","PAY10334","Bank Transfer","Pending","2025-04-21","Score","Beauty","$50.65","SHP10113","Express","2025-07-16","In Transit","Shipping"
"ORD10517","CUST1066","PROD1014","2025-01-18",5,"$374.69 ","Tracy House","lisahall@kramer.com","N/A","1974-08-14","N/A","N/A","N/A","N/A","Audience","Groceries","$197.39","SHP10327","Pickup","2025-07-16","Pending","Waiting"
"ORD10518","CUST1114","PROD1023","2024-11-15",4,"$234.22 ","Garrett Lin","bromero@parker-bean.com","N/A","2003-04-30","PAY10080","Bank Transfer","Pending","2024-07-27","Anything","Beauty","$144.16","N/A","N/A",,"N/A","N/A"
"ORD10519","CUST1088","PROD1001","2024-09-22",4,"$56.75","Lisa Archer","reeddaniel@gregory.com","N/A","2000-11-01","N/A","N/A","N/A","N/A","Budget","Clothing","$219.77","SHP10007","Express","2025-07-16","In Transit","Shipping"
"ORD10520","CUST1021","PROD1007","2024-12-17",2,"$177.42","Patty Perez","ecosta@yahoo.com","N/A","1983-08-24","PAY10479","Cash","Completed","2025-04-01","Space","Groceries","$37.35","SHP10041","Standard","2025-07-16","In Transit","Shipping"
"ORD10521","CUST1116","PROD1013","2024-11-16",5,"$244.05","William Herrera","romeroamber@hotmail.com","Female","1987-10-21","N/A","N/A","N/A","N/A","Design","Books","$199.5","N/A","N/A",,"N/A","N/A"
"ORD10522","CUST1024","PROD1028","2024-11-06",4,"$162.86","Matthew Foster","qmiller@wilson-barton.net","N/A","1960-06-10","N/A","N/A","N/A","N/A","Leg","Clothing","$38.39","N/A","N/A",,"N/A","N/A"
"ORD10523","CUST1011","PROD1045","2025-04-27",1,"$16.18","Jamie Arnold","tkerr@hotmail.com","N/A","1977-06-24","PAY10252","Credit Card","Failed","2024-11-10","Participant","Groceries","$212.01","SHP10238","Standard","2025-07-16","Delivered","Success"
"ORD10524","CUST1165","PROD1006","2025-04-11",2,"$465.31 ","John Anderson","vmarshall@hotmail.com","N/A","1980-02-07","N/A","N/A","N/A","N/A","Possible","Electronics","$128.05","SHP10156","Standard","2025-07-16","Pending","Waiting"
"ORD10525","CUST1132","PROD1011","2025-03-18",5,"$84.27","Mary Marshall","elizabethmiller@yahoo.com","N/A","2003-10-05","N/A","N/A","N/A","N/A","Admit","Groceries","$260.51","N/A","N/A",,"N/A","N/A"
"ORD10526","CUST1118","PROD1014","2025-01-22",4,"$316.73 ","Victor Baker","xwilliams@ball.info","N/A","1989-04-09","N/A","N/A","N/A","N/A","Audience","Groceries","$197.39","SHP10072","Express","2025-07-16","Delivered","Success"
"ORD10527","CUST1163","PROD1042","2025-02-24",4,"$200.81 ","Jeffrey Johnson","ismall@may-turner.com","N/A","1985-01-23","N/A","N/A","N/A","N/A","Sign","Electronics","$278.69","N/A","N/A",,"N/A","N/A"
"ORD10528","CUST1115","PROD1037","2025-05-15",4,"$197.47 ","Diana May","jeremytaylor@gmail.com","N/A","1994-03-23","N/A","N/A","N/A","N/A","Most","Electronics","$260.75","N/A","N/A",,"N/A","N/A"
"ORD10529","CUST1052","PROD1017","2024-10-18",1,"$290.79 ","Crystal Robinson","jamesbuchanan@yahoo.com","Male","1999-12-25","N/A","N/A","N/A","N/A","Along","Clothing","$242.17","SHP10372","Pickup","2025-07-16","In Transit","Shipping"
"ORD10530","CUST1093","PROD1020","2024-11-19",2,"$231.49","Christina Walters","umorse@patterson.com","N/A","1984-12-09","PAY10239","Cash","Pending","2025-06-09","Remember","Books","$165.52","N/A","N/A",,"N/A","N/A"
"ORD10531","CUST1171","PROD1031","2024-12-09",5,"$483.13","Darlene Miller","pwagner@aguilar.com","Female","1999-01-05","PAY10165","Cash","Completed","2025-07-07","Director","Electronics","$14.28","N/A","N/A",,"N/A","N/A"
"ORD10532","CUST1152","PROD1024","2024-11-01",5,"$199.31","Denise Jones","jenniferho@hotmail.com","Female","1982-05-13","N/A","N/A","N/A","N/A","Election","Groceries","$263.6","N/A","N/A",,"N/A","N/A"
"ORD10533","CUST1089","PROD1022","2025-05-29",4,"$310.59","Aimee Montoya","djoyce@harris.com","Male","2005-11-25","N/A","N/A","N/A","N/A","Turn","Books","$63.21","SHP10219","Express","2025-07-16","Pending","Waiting"
"ORD10534","CUST1157","PROD1037","2025-05-17",1,"$337.69","Jason Stein","ryanbartlett@guerra.com","N/A","1998-03-13","N/A","N/A","N/A","N/A","Most","Electronics","$260.75","SHP10075","Pickup","2025-07-16","Pending","Waiting"
"ORD10535","CUST1030","PROD1015","2024-12-15",3,"$62.89","Rebecca Henderson","kendra65@adams.org","Female","1987-01-12","PAY10111","E-Wallet","Pending","2024-12-25","Blood","Groceries","$27.58","SHP10200","Standard","2025-07-16","Delivered","Success"
"ORD10536","CUST1177","PROD1009","2024-12-04",5,"$197.29 ","Michael Wang","cporter@taylor.info","Male","1990-07-12","PAY10097","E-Wallet","Pending","2025-03-12","Use","Clothing","$112.75","N/A","N/A",,"N/A","N/A"
"ORD10537","CUST1147","PROD1024","2024-08-29",4,"$96.95 ","Stephanie Salazar","redwards@gmail.com","N/A","1958-08-22","N/A","N/A","N/A","N/A","Election","Groceries","$263.6","N/A","N/A",,"N/A","N/A"
"ORD10538","CUST1142","PROD1010","2025-07-12",4,"$147.97 ","Patricia Rodriguez","sergio59@yahoo.com","Male","1983-05-17","PAY10129","E-Wallet","Pending","2025-05-15","Visit","Beauty","$129.22","SHP10321","Express","2025-07-16","Pending","Waiting"
"ORD10539","CUST1080","PROD1028","2025-02-19",5,"$31.54","Kelly Donovan","danny49@gmail.com","Male","1991-12-01","PAY10450","Cash","Completed","2025-03-29","Leg","Clothing","$38.39","N/A","N/A",,"N/A","N/A"
"ORD10540","CUST1002","PROD1031","2024-10-01",2,"$101.59","Angie Henderson","jbarajas@yahoo.com","Male","1965-08-06","N/A","N/A","N/A","N/A","Director","Electronics","$14.28","N/A","N/A",,"N/A","N/A"
"ORD10541","CUST1143","PROD1032","2025-03-02",4,"$207.52","Christopher Rubio","jonesdana@yahoo.com","Male","1977-12-26","PAY10158","Bank Transfer","Completed","2024-10-20","Somebody","Groceries","$37.05","N/A","N/A",,"N/A","N/A"
"ORD10542","CUST1106","PROD1045","2025-02-12",4,"$246.91","Sharon Cherry","kstout@lopez.com","Male","1964-09-26","PAY10496","E-Wallet","Failed","2025-06-17","Participant","Groceries","$212.01","N/A","N/A",,"N/A","N/A"
"ORD10543","CUST1144","PROD1001","2024-09-23",2,"$149.58","Amber Wright","thomascathy@johnson-jones.com","Male","2002-03-15","PAY10069","Cash","Failed","2025-07-16","Budget","Clothing","$219.77","SHP10117","Express","2025-07-16","Pending","Waiting"
"ORD10544","CUST1057","PROD1034","2025-04-06",3,"$88.26","Richard Aguirre","thomasharvey@murphy.info","Female","1982-02-16","PAY10485","Bank Transfer","Failed","2025-03-02","Stand","Clothing","$78.55","N/A","N/A",,"N/A","N/A"
"ORD10545","CUST1144","PROD1047","2025-05-10",4,"$277.11","Amber Wright","thomascathy@johnson-jones.com","Male","2002-03-15","N/A","N/A","N/A","N/A","Spring","Books","$237.17","N/A","N/A",,"N/A","N/A"
"ORD10546","CUST1146","PROD1007","2025-02-14",3,"$388.68","Victoria Larson","xrush@hines-berry.net","Male","1991-05-14","PAY10205","Credit Card","Pending","2025-01-22","Space","Groceries","$37.35","SHP10196","Express","2025-07-16","Pending","Waiting"
"ORD10547","CUST1138","PROD1048","2024-07-26",1,"$381.2","David Alvarez","joshua56@paul-kline.biz","Male","1969-05-14","N/A","N/A","N/A","N/A","Remember","Beauty","$201.94","SHP10440","Express","2025-07-16","In Transit","Shipping"
"ORD10548","CUST1139","PROD1013","2025-04-24",4,"$55.7 ","Angel Perry","tylerjimenez@hotmail.com","N/A","1993-11-23","N/A","N/A","N/A","N/A","Design","Books","$199.5","N/A","N/A",,"N/A","N/A"
"ORD10549","CUST1076","PROD1002","2025-01-11",4,"$135.09","Angela Lopez","ronald45@mcdaniel.com","Female","1995-10-05","PAY10025","E-Wallet","Failed","2024-08-21","Almost","Groceries","$265.89","SHP10331","Express","2025-07-16","Pending","Waiting"
"ORD10550","CUST1112","PROD1007","2025-04-17",2,"$108.89","Julia Torres","sabrinacollins@hale.com","Male","2000-10-31","PAY10431","Cash","Pending","2025-03-06","Space","Groceries","$37.35","SHP10389","Express","2025-07-16","In Transit","Shipping"
"ORD10551","CUST1181","PROD1039","2024-10-05",4,"$87.16 ","Tina Sanders","mark16@parker.com","Female","1954-10-11","PAY10094","Credit Card","Failed","2024-07-29","East","Electronics","$57.74","N/A","N/A",,"N/A","N/A"
"ORD10552","CUST1052","PROD1013","2025-01-02",1,"$287.19","Crystal Robinson","jamesbuchanan@yahoo.com","Male","1999-12-25","PAY10318","E-Wallet","Pending","2025-04-02","Design","Books","$199.5","N/A","N/A",,"N/A","N/A"
"ORD10553","CUST1152","PROD1034","2025-05-21",2,"$165.21","Denise Jones","jenniferho@hotmail.com","Female","1982-05-13","N/A","N/A","N/A","N/A","Stand","Clothing","$78.55","SHP10368","Pickup","2025-07-16","Delivered","Success"
"ORD10554","CUST1074","PROD1036","2024-11-06",3,"$476.44","Amy Silva","bwagner@gmail.com","Male","1985-07-02","PAY10074","Cash","Pending","2025-02-23","Challenge","Clothing","$149.59","SHP10223","Pickup","2025-07-16","Pending","Waiting"
"ORD10555","CUST1034","PROD1048","2025-06-03",4,"$459.79","Debra Davidson","tylerjohnson@hotmail.com","Female","1972-04-14","PAY10053","Cash","Failed","2024-07-24","Remember","Beauty","$201.94","SHP10179","Standard","2025-07-16","Delivered","Success"
"ORD10556","CUST1167","PROD1008","2025-04-11",2,"$128.59","Alyssa Day","john14@wright-davis.com","Male","2000-12-31","PAY10059","Cash","Failed","2025-05-26","Would","Clothing","$201.1","SHP10330","Standard","2025-07-16","In Transit","Shipping"
"ORD10557","CUST1063","PROD1048","2024-08-11",4,"$247.28","Donald Wright","sandersjames@gmail.com","Female","2001-07-07","N/A","N/A","N/A","N/A","Remember","Beauty","$201.94","N/A","N/A",,"N/A","N/A"
"ORD10558","CUST1160","PROD1026","2025-05-30",4,"$228.74","Paul Castaneda","colleenmendez@gmail.com","N/A","1983-02-23","PAY10222","Cash","Failed","2024-11-25","Another","Electronics","$244.33","SHP10477","Pickup","2025-07-16","In Transit","Shipping"
"ORD10559","CUST1103","PROD1032","2025-06-10",3,"$348.88","Christine Wright","dhayes@yahoo.com","Male","1968-04-18","PAY10434","E-Wallet","Pending","2024-08-22","Somebody","Groceries","$37.05","SHP10270","Standard","2025-07-16","Delivered","Success"
"ORD10560","CUST1116","PROD1031","2025-05-21",3,"$293.07","William Herrera","romeroamber@hotmail.com","Female","1987-10-21","N/A","N/A","N/A","N/A","Director","Electronics","$14.28","SHP10074","Pickup","2025-07-16","Delivered","Success"
"ORD10561","CUST1187","PROD1029","2025-05-20",3,"$425.8","Samantha Garcia","amy49@yahoo.com","Female","2003-06-23","PAY10438","E-Wallet","Pending","2025-03-20","East","Electronics","$199.12","N/A","N/A",,"N/A","N/A"
"ORD10562","CUST1055","PROD1027","2024-12-21",2,"$249.88","Michael Lewis","zcoffey@diaz.net","N/A","1975-06-02","N/A","N/A","N/A","N/A","Interest","Clothing","$258.23","SHP10033","Pickup","2025-07-16","Pending","Waiting"
"ORD10563","CUST1072","PROD1021","2025-04-03",5,"$291.08","Brittney Phillips","fjones@yahoo.com","Male","1987-01-30","PAY10199","Cash","Failed","2025-05-26","Score","Beauty","$50.65","SHP10009","Pickup","2025-07-16","In Transit","Shipping"
"ORD10564","CUST1087","PROD1043","2025-01-25",1,"$27.74","Christopher Bass","alawson@yahoo.com","N/A","1971-05-19","PAY10101","E-Wallet","Failed","2025-01-25","Parent","Books","$237.69","N/A","N/A",,"N/A","N/A"
"ORD10565","CUST1004","PROD1007","2024-09-08",2,"$223.44","Cristian Santos","leslienewton@lopez.org","Female","1985-10-08","N/A","N/A","N/A","N/A","Space","Groceries","$37.35","SHP10253","Standard","2025-07-16","Pending","Waiting"
"ORD10566","CUST1109","PROD1012","2025-03-18",2,"$441.66","Sharon Cochran","paul59@gmail.com","Female","1989-12-13","PAY10251","Cash","Pending","2024-11-23","Effect","Clothing","$25.71","SHP10120","Pickup","2025-07-16","Pending","Waiting"
"ORD10567","CUST1040","PROD1017","2024-11-10",1,"$329.02","Paula Moreno","juliehamilton@gmail.com","Female","1976-12-20","PAY10066","Cash","Pending","2024-11-21","Along","Clothing","$242.17","N/A","N/A",,"N/A","N/A"
"ORD10568","CUST1021","PROD1023","2024-10-17",2,"$30.63","Patty Perez","ecosta@yahoo.com","N/A","1983-08-24","N/A","N/A","N/A","N/A","Anything","Beauty","$144.16","SHP10489","Express","2025-07-16","In Transit","Shipping"
"ORD10569","CUST1185","PROD1044","2024-10-22",2,"$217.47","Dr. Hannah Patterson","thorntonapril@hotmail.com","Male","1986-01-18","PAY10253","Cash","Failed","2024-11-18","From","Electronics","$92.72","SHP10291","Pickup","2025-07-16","Delivered","Success"
"ORD10570","CUST1180","PROD1006","2025-03-28",1,"$110.64","Alexander Collins","terickson@yahoo.com","N/A","1969-09-10","N/A","N/A","N/A","N/A","Possible","Electronics","$128.05","SHP10032","Standard","2025-07-16","In Transit","Shipping"
